,Course,Description,Image,Instructor,Link,Price,PrimaryCategory,PrimaryCategoryID,PrimarySubcategory,PrimarySubcategoryID,Rating
896,Master Course in Tableau 10 for Business Intelligence,Master data visualization in tableau using Real data exercises. Content covers tableau certification syllabus and more,https://udemy-images.udemy.com/course/125_H/942752_970d_2.jpg,Jamie Fry,/mastertableau/,$199.99,Business,268,Data & Analytics,44,4.53
897,Learn To Create WordPress Themes By Building 10 Projects,Master the craft of WordPress theme development by creating project based themes,https://udemy-images.udemy.com/course/125_H/857162_aa15_3.jpg,Eduonix Learning Solutions,/learn-to-create-wordpress-themes-by-building-10-projects/,$59.99,Development,288,Web Development,8,4.61
898,Photoshop CC for Beginners: Your Complete Guide to Photoshop,Learn the essential tools of Adobe Photoshop CC to jump right in and design beautiful graphics and photos in Photoshop.,https://udemy-images.udemy.com/course/125_H/927356_8108_2.jpg,Phil Ebiner,/adobe-photoshop-course/,$199.99,Design,269,Design Tools,112,4.49
899,Google Analytics for Beginners,Learn to use Google Analytics for uncovering actionable data and growing your business online.,https://udemy-images.udemy.com/course/125_H/203440_10bf_11.jpg,Corey Rabazinski,/google-analytics-for-beginners/,$194.99,Marketing,290,Analytics & Automation,72,4.16
900,Learn To Code By Making a 2D Platformer in Unity,Game development made easy. Learn C# using Unity and create your very own 2D Platformer,https://udemy-images.udemy.com/course/125_H/775550_453b_3.jpg,James Doyle,/unity2dplatformer/,$149.99,Development,288,Game Development,14,4.7
901,"Learn SVG Animation - With HTML, CSS & Javascript","Learn how these powerful animation are created using HTML,CSS & Javascript",https://udemy-images.udemy.com/course/125_H/939962_878b_2.jpg,Code Collective,/learn-svg-animation/,$64.99,Development,288,Web Development,8,4.48
902,The Complete Facebook Ads & Marketing Course 2017,"The #1 Guide to Facebook Advertising & Marketing in 2017 - Join 50,000+ students who are selling with Ads right now!",https://udemy-images.udemy.com/course/125_H/941486_b476_5.jpg,Suppoman ™,/facebook-advertising/,$194.99,Marketing,290,Advertising,76,4.19
903,The Ultimate 2D Game Character Design & Animation Course,Learn how to design and animate a character in Photoshop that can stand up as professional work,https://udemy-images.udemy.com/course/125_H/655208_5bdf.jpg,Jaysen Batchelor,/the-ultimate-2d-game-character-design-animation-course/,$149.99,Design,269,3D & Animation,120,4.54
904,Complete Illustrator CC  MasterCourse : 36 Projects Included,"Learn Illustrator CC step by step with 36 Projects by designing logos, mandalas, cartoon faces, flowers and many more",https://udemy-images.udemy.com/course/125_H/1384994_cf39_3.jpg,Supriyo Kundu,/complete-illustrator-mastercourse/,$199.99,Design,269,Design Tools,112,4.48
905,RabbitMQ: The Complete Guide with Software Architecture Applications,Learn how to use Rabbit MQ effectively with ANY programming language and use it to design scalable and robust systems.,https://udemy-images.udemy.com/course/125_H/1412986_ff0f_2.jpg,Binary Brain,/rabbitmq-the-complete-guide-with-software-architecture-applications/,$39.99,Development,288,Software Engineering,20,4.37
906,Manifesting Your Best Life with Deepak Chopra - Part 1,Harness the power of intention to achieve your goals with joy and ease,https://udemy-images.udemy.com/course/125_H/986824_ac2b_3.jpg,Deepak Chopra,/manifesting-your-best-life-part-1/,$99.99,Personal Development,296,Personal Transformation,142,4.33
907,The Complete Product Management Course,"Learn the skills, tools, and processes needed to become a rockstar PM. Examples from NASA, Google, Zappos, and Apple",https://udemy-images.udemy.com/course/125_H/508302_0eac_4.jpg,Charles Du,/the-complete-product-management-course/,$199.99,Business,268,Management,30,4.29
908,Online Japanese N4 Course(All 15 lessons),???????N4???? (JLPT N4 Level Elementary Japanese Study Course),https://udemy-images.udemy.com/course/125_H/661912_f4c0.jpg,Attain Corp.,/japanese-n4-course/,$149.99,Language,279,Japanese,262,4.59
909,Certified Advanced Angelic Healing Practitioner Diploma,Learn everything you need to know to offer paid for healings as an Advanced Angelic Healing Practitioner,https://udemy-images.udemy.com/course/125_H/1496440_be26_2.jpg,Tania Magdalene,/certified-advanced-angelic-healing-practitioner-diploma/,$184.99,Personal Development,296,Religion & Spirituality,158,4.88
910,"The Complete Course on Leadership, Execution & Resilience","Understand leadership theories, master leadership skills & acquire expertise in global leadership",https://udemy-images.udemy.com/course/125_H/1382886_c388.jpg,Leon Chaudhari,/the-complete-course-on-leadership-execution-resilience/,$199.99,Personal Development,296,Leadership,146,4.0
911,Learn MATLAB and Simulink Programming,Master MATLAB Programming fundamentals and Simulink to increase your number crunching abilities.,https://udemy-images.udemy.com/course/125_H/1365482_21c1.jpg,Jordan Christman,/learn-matlab-and-simulink-programming/,$69.99,Development,288,Software Engineering,20,4.4
912,React VR - Creating Virtual Reality Apps,"Create the virtual reality apps you always wanted with ReactVR! Included: React.js, ReactVR, ES6, JavaScript, & more!",https://udemy-images.udemy.com/course/125_H/1218130_0473_2.jpg,David Katz,/react-vr/,$79.99,Development,288,Web Development,8,4.45
913,Tableau for Beginners - Get Certified Accelerate Your Career,Jump into data visualization with hands-on exercises and pass the Qualified Associate exam.,https://udemy-images.udemy.com/course/125_H/536706_a8cb_3.jpg,Lukas Halim,/tableau-accelerate-your-career-and-get-certified/,$39.99,Business,268,Data & Analytics,44,4.49
914,Python For Offensive PenTest: A Complete Practical Course,"Python for Hacking , Learn how to use python for ethical hacking and penetration testing",https://udemy-images.udemy.com/course/125_H/558096_af58_7.jpg,Hussam Khrais,/python-for-offensive-security-practical-course/,$99.99,IT & Software,294,Network & Security,134,4.34
915,3D Game Modeling & Animation With Blender,Create 3D models and 3D animation for games and engines like Unreal or Unity 3D,https://udemy-images.udemy.com/course/125_H/1049004_c5e8_2.jpg,Mark Price,/blender3d/,$199.99,Design,269,3D & Animation,120,4.11
916,Jenkins Bootcamp: Fully Automate Builds Through Deployment,An introduction to the Jenkins build server using continuous integration and deployment techniques -- all step by step.,https://udemy-images.udemy.com/course/125_H/538958_4971.jpg,Jason Taylor,/jenkins-continuous-integration-bootcamp/,$49.99,Development,288,Development Tools,362,4.3
917,"Electricity & electronics - Robotics, learn by building","Over 6,800 enrolled! Open career opportunities and have fun learning electronics focused on building robots/automation!",https://udemy-images.udemy.com/course/125_H/655940_ef77_2.jpg,Ian Juby,/analog-electronics-robotics-learn-by-building/,$99.99,Academics,300,Math & Science,378,4.68
918,Affinity Photo: Solid Foundations,A beginners guide to the hottest new image editing program around!,https://udemy-images.udemy.com/course/125_H/794572_ac1d.jpg,Simon Foster,/affinityphoto-solid-foundations/,$29.99,Photography,273,Photography Fundamentals,196,4.65
919,SQL Tutorial: Learn SQL with MySQL Database -Beginner2Expert,"Learn SQL and Database Development to work effectively in DBMS like MySQL, SQL Server, Oracle, PostgreSQL, DB2 etc.",https://udemy-images.udemy.com/course/125_H/743174_8046_5.jpg,Pradnyankur Nikam,/sql-tutorial-learn-sql-with-mysql-database-beginner2expert/,$194.99,Development,288,Databases,16,4.49
920,Learn DevOps: CI/CD with Jenkins using Pipelines and Docker,"Use Jenkins the DevOps way. Automate your Jenkins jobs by using Jenkins Pipelines, Docker, and the Jenkins Job DSL",https://udemy-images.udemy.com/course/125_H/1205346_feb8_3.jpg,Edward Viaene,/learn-devops-ci-cd-with-jenkins-using-pipelines-and-docker/,$24.99,Development,288,Development Tools,362,4.29
921,After Effects CC: The Complete Guide to After Effects CC,Updated for CC 2018! Learn After Effects CC to improve your videos with professional motion graphics and visual effects.,https://udemy-images.udemy.com/course/125_H/927360_bab9_2.jpg,Phil Ebiner,/after-effects-cc/,$199.99,Design,269,Design Tools,112,4.72
922,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap","Learn HTML5, CSS3, JavaScript, jQuery and Bootstrap framework by building a modern looking responsive website.",https://udemy-images.udemy.com/course/125_H/787236_67ff_2.jpg,Irfan Dayan,/build-responsive-website-using-html5-css3-js-and-bootstrap/,$94.99,Development,288,Web Development,8,4.4
923,Graphic Design Masterclass: Learn Graphic Design in Projects,"Graphic design principles, typography, & color mastery using Illustrator, InDesign, and Photoshop. For beginners & more!",https://udemy-images.udemy.com/course/125_H/396204_c12c_4.jpg,"Chad Neuman, Ph.D.",/graphic-design/,$94.99,Design,269,Graphic Design,110,4.44
924,The Complete Search Engine Optimization (SEO) Bootcamp 2018,"Learn SEO from A-Z in just 2 hours from this professionally structured, to-the-point, precise and complete SEO course!",https://udemy-images.udemy.com/course/125_H/1433858_a050_2.jpg,GlitchyBot Learn,/the-complete-seo-bootcamp/,$199.99,Marketing,290,Search Engine Optimization,64,4.48
925,"Learn Optimal Sleep to Improve Your Health, Energy, and Mind","Improve your health, mind, and energy by mastering sleep with this master guide. Includes nutrition and stress tips too.",https://udemy-images.udemy.com/course/125_H/46182_b6bc_7.jpg,Scott Britton,/sleep-hacking-101-have-more-energy-spend-less-time-in-bed/,$194.99,Health & Fitness,276,General Health,224,4.22
926,EFT  & TFT Tapping Practitioner Certification (Beginner-Pro),EFT & TFT Tapping Practitioner Certification - Discover the power of EFT & TFT Tapping in this Certification Course,https://udemy-images.udemy.com/course/125_H/1530834_705f.jpg,Graham Nicholls,/eft-tft-tapping-practitioner-certification-beginner-pro-eft/,$194.99,Lifestyle,274,Other,194,4.76
927,PowerPoint Masterclass - Presentation Design & Animation,"Everything you need to make advanced PowerPoint presentation slides, animation & videos. Get Advanced at PowerPoint",https://udemy-images.udemy.com/course/125_H/1406474_cadf_4.jpg,Andrzej Pach,/complete-powerpoint-presentation-design/,$199.99,Office Productivity,292,Microsoft,96,4.66
928,The Complete Bitcoin Course: Get .0001 BTC In Your Wallet,Enroll On This Complete Bitcoin Course Which Will Help You Master Bitcoin & Join The Ecosystem!,https://udemy-images.udemy.com/course/125_H/380970_b5b4_37.jpg,Ravinder Deol,/bitcoin-for-beginners/,$99.99,Business,268,Finance,24,4.35
929,Build Your Own Backend REST API using Django REST Framework,Finally create that App + fully-functioning user database in this complete crash course to building a REST API,https://udemy-images.udemy.com/course/125_H/1094964_35b4_3.jpg,Mark Winterbottom,/django-python/,$49.99,Development,288,Web Development,8,4.51
930,Process Visualization with HMI / SCADA (PLC III),Learn HMI / SCADA hands-on by developing your own live interfaces for a running system.,https://udemy-images.udemy.com/course/125_H/821360_1e1c_3.jpg,Paul Lynn,/hmi-scada/,$99.99,IT & Software,294,Hardware,136,4.72
931,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,"The fastest way to learn HTML5/CSS3 & how to build websites that wow. Great for designers, entrepreneurs, & beginners!",https://udemy-images.udemy.com/course/125_H/231176_2f74_3.jpg,Ryan Bonhardt,/learn-to-build-beautiful-html5-and-css3-websites-in-1-month/,$99.99,Development,288,Web Development,8,4.59
932,Confidence Life Coach Certification,"Help Your Coaching Clients Develop TRUE Confidence and a Growth Mindset, Overcome Self-Doubt and Fulfill Their Potential",https://udemy-images.udemy.com/course/125_H/1504494_b53c.jpg,Joeel & Natalie Rivera,/confidence-life-coach-certification/,$199.99,Personal Development,296,Personal Transformation,142,4.7
933,Power BI Masterclass - beginners to advanced,Power BI - master self service business intelligence in no time,https://udemy-images.udemy.com/course/125_H/1384448_4524_3.jpg,Daniel We,/power-bi-masterclass-beginners-to-advanced/,$149.99,IT & Software,294,IT Certification,132,4.38
934,#1 Sourdough Bread Baking 101,Bake your first real sourdough bread with coaching from an expert sourdough bread baker. Baking classes in your own home,https://udemy-images.udemy.com/course/125_H/587486_d25f_3.jpg,Teresa L Greenway,/sourdough-bread-baking-101/,$29.99,Lifestyle,274,Food & Beverage,182,4.75
935,PMP® 200 Real Questions - One Real Exam,Project Management Professional (PMP® Exam Prep) 1 full high real PMP® & ( 50 ) Real Questions For Exam Content Outline.,https://udemy-images.udemy.com/course/125_H/1425612_b9eb_2.jpg,ELSAYED MOHSEN,/pmp-200-real-questions-one-real-exam/,$19.99,Test Prep,298,Other,350,4.43
936,"Comprehensive Guide to Financial Markets, Investing &Trading","A comprehensive (advanced) introduction to global financial markets, investing and trading in all financial assets",https://udemy-images.udemy.com/course/125_H/765562_252a.jpg,Hari Swaminathan,/financial-markets-a-to-z-for-beginners/,$59.99,Business,268,Finance,24,4.45
937,The Art & Science of Drawing / SHADING FUNDAMENTALS,Learn how to draw using dramatic light and shadow.,https://udemy-images.udemy.com/course/125_H/1324548_8935_2.jpg,Brent Eviston,/the-art-science-of-drawing-shading-fundamentals/,$24.99,Lifestyle,274,Arts & Crafts,180,4.77
938,The Complete Python Course,Start at Zero and Become a Python Expert,https://udemy-images.udemy.com/course/125_H/1547268_1b84_2.jpg,Codestars by Rob Percival,/the-complete-python-course/,$199.99,Development,288,Programming Languages,12,4.16
939,Internationally Accredited Diploma Certificate in Fitness,Motivate & Educate Yourself to move more and become a master at designing your own (and others) fitness routine,https://udemy-images.udemy.com/course/125_H/1504632_ebe4.jpg,Akash Sehrawat,/internationally-accredited-diploma-certificate-in-fitness/,$199.99,Health & Fitness,276,Fitness,222,4.54
940,Learn Advanced C# Scripting in Unity 5 for Games,Learn advanced and powerful C# scripting techniques for building professional-grade games in Unity,https://udemy-images.udemy.com/course/125_H/790716_3594_2.jpg,3dmotive LLC,/3dmotive-learn-advanced-c-scripting-in-unity-5/,$34.99,Development,288,Game Development,14,4.52
941,Powerpoint 2013 2016 - Master powerpoint presentation,Complete Powerpoint Design Masterclass - 20+ powerpoint presentation slides. Powerpoint from beginner to pro,https://udemy-images.udemy.com/course/125_H/384496_f770_18.jpg,Andrzej Pach,/case-study-powerpoint-2013-presentation-slide-by-slide/,$194.99,Office Productivity,292,Microsoft,96,4.49
